Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.240235,-123.003396,PRICE ST & WILDWOOD CRES & WILLINGDON AVE,BURNABY,Casualty,2020,2
49.249709,-123.019818,SMITH AVE & SUNSET ST,BURNABY,Casualty,2020,2
49.257424,-123.003973,WILLINGDON AVE & WILLINGDON AVE OFFRAMP,BURNABY,Casualty,2020,2
49.210918,-122.942558,10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,BURNABY,Casualty,2020,3
49.214132,-122.938863,11TH AVE & KINGSWAY,BURNABY,Casualty,2020,3
49.220505,-122.929546,12TH AVE & 6TH ST,BURNABY,Casualty,2020,3
49.216533,-122.94284,14TH AVE & KINGSWAY,BURNABY,Casualty,2020,3
49.225335,-122.930839,16TH AVE & 4TH ST,BURNABY,Casualty,2020,3
49.221656,-122.937843,16TH AVE & CANADA WAY,BURNABY,Casualty,2020,3
49.231915,-122.917869,16TH AVE & CUMBERLAND ST,BURNABY,Casualty,2020,3
49.219491,-122.941976,16TH AVE & MARY AVE,BURNABY,Casualty,2020,3
49.215216,-122.957032,18TH ST & EDMONDS ST & SALISBURY AVE,BURNABY,Casualty,2020,3
49.225497,-122.935843,19TH AVE & 6TH ST,BURNABY,Casualty,2020,3
49.26846,-123.023565,2ND AVE & BOUNDARY RD & E 2ND AVE,BURNABY,Casualty,2020,3
49.226175,-122.937081,6TH ST & EDMONDS ST & TURNING LANE,BURNABY,Casualty,2020,3
49.217151,-122.972072,BERESFORD ST & GILLEY AVE,BURNABY,Casualty,2020,3
49.23537,-123.00337,BOND ST & WILLINGDON AVE,BURNABY,Casualty,2020,3
49.247046,-123.023696,BOUNDARY RD & E 26TH AVE & SPRUCE ST,BURNABY,Casualty,2020,3
49.270168,-123.003158,BRENTLAWN DR & GRAVELEY ST & WILLINGDON AVE,BURNABY,Casualty,2020,3
49.250802,-122.919011,BRIGHTON AVE & GOVERNMENT RD,BURNABY,Casualty,2020,3
49.249927,-122.919024,BRIGHTON AVE & GOVERNMENT ST & WINSTON ST,BURNABY,Casualty,2020,3
49.221368,-122.977543,BULLER AVE & KINGSWAY,BURNABY,Casualty,2020,3
49.236935,-123.00338,BURKE ST & WILLINGDON AVE,BURNABY,Casualty,2020,3
49.280344,-122.963488,CLARE AVE & HASTINGS ST,BURNABY,Casualty,2020,3
49.28059,-122.958772,CLIFF AVE & HASTINGS ST & INLET DR & TURNING LANE,BURNABY,Casualty,2020,3
49.275482,-122.980983,CURTIS ST & HOLDOM AVE & PARKER ST,BURNABY,Casualty,2020,3
49.241797,-122.975643,DEER LAKE AVE & DEER LAKE PKY & GILPIN ST,BURNABY,Casualty,2020,3
49.241657,-122.998075,DEER LAKE PKY & WAYBURNE DR,BURNABY,Casualty,2020,3
49.2652,-122.992221,DELTA AVE & DOUGLAS RD & LOUGHEED HWY,BURNABY,Casualty,2020,3
49.26272,-122.98688,DOUGLAS RD & GORING ST,BURNABY,Casualty,2020,3
49.260778,-122.984608,DOUGLAS RD & STILL CREEK AVE,BURNABY,Casualty,2020,3
49.275663,-123.014268,GILMORE AVE & PARKER ST,BURNABY,Casualty,2020,3
49.20543,-123.017917,GREENALL AVE & MARINE WAY,BURNABY,Casualty,2020,3
49.281055,-123.016278,HASTINGS ST & MACDONALD AVE,BURNABY,Casualty,2020,3
49.28036,-122.987806,HASTINGS ST & SPRINGER AVE,BURNABY,Casualty,2020,3
49.227635,-122.95023,HERSHAM AVE & IMPERIAL ST,BURNABY,Casualty,2020,3
49.221969,-122.979322,IMPERIAL ST & KINGSWAY & RUSSELL AVE,BURNABY,Casualty,2020,3
49.221929,-122.991562,IMPERIAL ST & MARLBOROUGH AVE,BURNABY,Casualty,2020,3
49.225847,-122.991551,KINGSWAY & MARLBOROUGH AVE,BURNABY,Casualty,2020,3
49.229501,-123.002652,KINGSWAY & MCKAY AVE,BURNABY,Casualty,2020,3
49.218451,-122.964774,KINGSWAY & SOUTHOAKS CRES & SPERLING AVE,BURNABY,Casualty,2020,3
49.220984,-122.976235,KINGSWAY & WALTHAM AVE,BURNABY,Casualty,2020,3
49.209229,-123.012382,MARINE DR & PATTERSON AVE,BURNABY,Casualty,2020,3
49.242968,-123.019799,MOSCROP ST & SMITH AVE,BURNABY,Casualty,2020,3
49.261823,-123.003369,STILL CREEK DR & WILLINGDON AVE,BURNABY,Casualty,2020,3
49.205812,-122.952118,10TH AVE & GRIFFITHS DR & SOUTHRIDGE DR & TENTH AVE & TWENTIETH ST & TURNING LANE,BURNABY,Casualty,2020,4
49.220056,-122.935711,14TH AVE & CANADA WAY,BURNABY,Casualty,2020,4
49.222237,-122.938603,17TH AVE & CANADA WAY,BURNABY,Casualty,2020,4
49.223174,-122.932914,6TH ST & GRAHAM AVE,BURNABY,Casualty,2020,4
49.219325,-122.960995,ARCOLA ST & GRIFFITHS AVE,BURNABY,Casualty,2020,4
49.21907,-122.968039,ARCOLA ST & KINGSWAY,BURNABY,Casualty,2020,4
49.251148,-122.95607,BAINBRIDGE AVE & WINSTON ST,BURNABY,Casualty,2020,4
49.225181,-122.994212,BENNETT ST & NELSON AVE,BURNABY,Casualty,2020,4
49.219131,-122.98293,BERESFORD ST & MACPHERSON AVE,BURNABY,Casualty,2020,4
49.247912,-123.023676,BOUNDARY RD & E 25TH AVE & FOREST ST,BURNABY,Casualty,2020,4
49.229234,-123.023512,BOUNDARY RD & E 45TH AVE,BURNABY,Casualty,2020,4
49.280231,-123.023511,BOUNDARY RD & E PENDER ST & PENDER ST,BURNABY,Casualty,2020,4
49.272115,-123.023549,BOUNDARY RD & KITCHENER ST,BURNABY,Casualty,2020,4
49.2515,-123.023656,BOUNDARY RD & NITHSDALE ST & NORMANDY DR,BURNABY,Casualty,2020,4
49.194855,-122.994944,BYRNE RD & NORTH FRASER WAY,BURNABY,Casualty,2020,4
49.2534,-122.892975,CAMERON ST & NORTH RD,BURNABY,Casualty,2020,4
49.238072,-122.958163,CANADA WAY & RAYSIDE AVE,BURNABY,Casualty,2020,4
49.247845,-122.898895,CARDSTON CRT & GOVERNMENT ST,BURNABY,Casualty,2020,4
49.246048,-122.912461,CARIBOO RD & STORMONT AVE & TURNING LANE,BURNABY,Casualty,2020,4
49.258977,-122.893006,CLARKE RD & COTTONWOOD AVE & NORTH RD,BURNABY,Casualty,2020,4
49.275197,-122.964627,CURTIS ST & SPERLING AVE,BURNABY,Casualty,2020,4
49.249978,-122.981052,DOUGLAS RD & SPROTT ST,BURNABY,Casualty,2020,4
49.280372,-122.953392,DUTHIE AVE & HASTINGS ST,BURNABY,Casualty,2020,4
49.205418,-122.978272,GILLEY AVE & MARINE DR,BURNABY,Casualty,2020,4
49.241861,-122.988999,GILPIN ST & MOSCROP ST & ROYAL OAK AVE,BURNABY,Casualty,2020,4
49.205141,-123.01009,GLENLYON PKY & MARINE WAY & TURNING LANE,BURNABY,Casualty,2020,4
49.246919,-122.899251,GOVERNMENT ST & MANCHESTER DR,BURNABY,Casualty,2020,4
49.23264,-123.012671,GRANGE ST & KINGSWAY & PATTERSON AVE & TURNING LANE,BURNABY,Casualty,2020,4
49.232994,-123.013519,GRANGE ST & PATTERSON AVE,BURNABY,Casualty,2020,4
49.221983,-122.961034,GRIFFITHS AVE & IMPERIAL ST,BURNABY,Casualty,2020,4
49.223591,-122.98455,GRIMMER ST & KINGSWAY,BURNABY,Casualty,2020,4
49.267982,-122.964585,HALIFAX ST & SPERLING AVE,BURNABY,Casualty,2020,4
49.280335,-122.978165,HASTINGS ST & WARWICK AVE,BURNABY,Casualty,2020,4
49.221936,-122.96475,IMPERIAL ST & SPERLING AVE,BURNABY,Casualty,2020,4
49.253455,-122.96653,JOE SAKIC WAY & KENSINGTON AVE & LAUREL ST,BURNABY,Casualty,2020,4
49.231847,-123.009817,KINGSWAY & OLIVE AVE,BURNABY,Casualty,2020,4
49.266451,-123.008787,LOUGHEED HWY & MADISON AVE & TURNING LANE,BURNABY,Casualty,2020,4
49.218454,-122.994032,NELSON AVE & VICTORY ST,BURNABY,Casualty,2020,4
49.280098,-123.003157,PENDER ST & WILLINGDON AVE,BURNABY,Casualty,2020,4
49.224688,-122.916996,10TH AVE & E TENTH AVE & MCBRIDE BLVD & MCBRIDE BLVD ONRAMP & TENTH AVE,BURNABY,Casualty,2020,5
49.223841,-122.933743,16TH AVE & 6TH ST,BURNABY,Casualty,2020,5
49.213091,-122.957775,18TH AVE & GRIFFITHS DR,BURNABY,Casualty,2020,5
49.219331,-122.964765,ARCOLA ST & SPERLING AVE,BURNABY,Casualty,2020,5
49.248993,-122.895858,AUSTIN RD & GATINEAU PL,BURNABY,Casualty,2020,5
49.258691,-122.955968,BAINBRIDGE AVE & LOUGHEED HWY & TURNING LANE,BURNABY,Casualty,2020,5
49.219876,-122.988596,BERESFORD ST & ROYAL OAK AVE,BURNABY,Casualty,2020,5
49.266252,-122.997628,BETA AVE & LOUGHEED HWY & TURNING LANE,BURNABY,Casualty,2020,5
49.242984,-123.023627,BOUNDARY RD & MOSCROP ST,BURNABY,Casualty,2020,5
49.262888,-122.893127,BROADWAY & COMO LAKE AVE & NORTH RD,BURNABY,Casualty,2020,5
49.254628,-123.010722,CANADA WAY & GILMORE AVE DIVERSION & GILMORE WAY,BURNABY,Casualty,2020,5
49.254501,-122.993503,CANADA WAY & WAYBURNE DR & TURNING LANE,BURNABY,Casualty,2020,5
49.281043,-123.011408,CARLETON AVE & HASTINGS ST,BURNABY,Casualty,2020,5
49.252004,-122.892915,COCHRANE AVE & NORTH RD,BURNABY,Casualty,2020,5
49.219664,-122.970798,COLBORNE AVE & KINGSWAY,BURNABY,Casualty,2020,5
49.261796,-123.001539,EASTBROOK PKY & STILL CREEK DR,BURNABY,Casualty,2020,5
49.220911,-122.946958,EDMONDS ST & HUMPHRIES AVE,BURNABY,Casualty,2020,5
49.221934,-122.945049,EDMONDS ST & MARY AVE,BURNABY,Casualty,2020,5
49.214721,-122.972004,GILLEY AVE & RUMBLE ST,BURNABY,Casualty,2020,5
49.218374,-122.961081,GRIFFITHS AVE & GRIFFITHS DR & KINGSWAY & TURNING LANE,BURNABY,Casualty,2020,5
49.281027,-123.005889,HASTINGS ST & ROSSER AVE,BURNABY,Casualty,2020,5
49.23121,-123.007861,KINGSWAY & WILSON AVE,BURNABY,Casualty,2020,5
49.26648,-123.006016,LOUGHEED HWY & ROSSER AVE,BURNABY,Casualty,2020,5
49.224597,-123.010805,MAYWOOD ST & WILLINGDON AVE,BURNABY,Casualty,2020,5
49.249957,-122.974749,NORLAND AVE & SPROTT ST & SPROTT ST OFFRAMP,BURNABY,Casualty,2020,5
49.247762,-123.004167,SANDERSON WAY & WILLINGDON AVE,BURNABY,Casualty,2020,5
49.253149,-122.976456,SPROTT ST OFFRAMP & TRANS-CANADA HWY,BURNABY,Casualty,2020,5
49.260991,-123.00595,STILL CREEK AVE & STILL CREEK DR,BURNABY,Casualty,2020,5
49.238856,-122.90715,16TH AVE & CARIBOO RD,BURNABY,Casualty,2020,6
49.256427,-123.023649,BOUNDARY RD & DOMINION ST,BURNABY,Casualty,2020,6
49.273648,-122.925652,BURNABY MOUNTAIN PKY & BURNABY MOUNTAIN PKY OFFRAMP & GAGLARDI WAY & GAGLARDI WAY OFFRAMP & UNIVERSITY DR & UNIVERSITY DR OFFRAMP,BURNABY,Casualty,2020,6
49.226613,-122.944108,CANADA WAY & ELWELL ST,BURNABY,Casualty,2020,6
49.254685,-123.019784,CANADA WAY & SMITH AVE,BURNABY,Casualty,2020,6
49.221946,-122.997103,CENTRAL BLVD & IMPERIAL ST,BURNABY,Casualty,2020,6
49.239829,-122.989004,DEER LAKE PKY & ROYAL OAK AVE,BURNABY,Casualty,2020,6
49.229923,-122.9942,DOVER ST & GRANGE ST & NELSON AVE,BURNABY,Casualty,2020,6
49.21409,-122.959093,EDMONDS ST & GRIFFITHS DR,BURNABY,Casualty,2020,6
49.268043,-123.003137,HALIFAX ST & HALIFAX WAY & WILLINGDON AVE,BURNABY,Casualty,2020,6
49.280341,-122.970029,HASTINGS ST & KENSINGTON AVE,BURNABY,Casualty,2020,6
49.227923,-122.994193,HAZEL ST & NELSON AVE & SANDERS ST,BURNABY,Casualty,2020,6
49.221953,-123.012606,IMPERIAL ST & PATTERSON AVE,BURNABY,Casualty,2020,6
49.221947,-123.004999,IMPERIAL ST & SUSSEX AVE,BURNABY,Casualty,2020,6
49.260593,-122.968008,KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & LOUGHEED HWY & SPERLING AVE & SPERLING AVE OFFRAMP & TURNING LANE,BURNABY,Casualty,2020,6
49.228755,-123.006295,KINGSBOROUGH ST & WILLINGDON AVE,BURNABY,Casualty,2020,6
49.226885,-122.994223,KINGSWAY & NELSON AVE & NEWTON ST & TURNING LANE,BURNABY,Casualty,2020,6
49.220271,-122.973476,KINGSWAY & RANDOLPH AVE,BURNABY,Casualty,2020,6
49.275593,-123.003173,PARKER ST & WILLINGDON AVE,BURNABY,Casualty,2020,6
49.214843,-123.012359,PATTERSON AVE & RUMBLE ST,BURNABY,Casualty,2020,6
49.222306,-122.921408,10TH AVE & 2ND ST & SECOND ST & TENTH AVE,BURNABY,Casualty,2020,7
49.227292,-122.912147,10TH AVE & CUMBERLAND ST & E TENTH AVE,BURNABY,Casualty,2020,7
49.254202,-123.023656,BOUNDARY RD & E 18TH AVE & LAUREL ST,BURNABY,Casualty,2020,7
49.214803,-123.023636,BOUNDARY RD & RUMBLE AVE & RUMBLE ST & TURNING LANE,BURNABY,Casualty,2020,7
49.259996,-122.908803,BROADWAY & GAGLARDI WAY & TURNING LANE,BURNABY,Casualty,2020,7
49.254656,-123.013917,CANADA WAY & GILMORE AVE,BURNABY,Casualty,2020,7
49.250758,-122.91422,CARIBOO RD & GOVERNMENT ST,BURNABY,Casualty,2020,7
49.264483,-123.014313,DAWSON ST & GILMORE AVE & HENNING DR,BURNABY,Casualty,2020,7
49.221995,-122.971959,GILLEY AVE & IMPERIAL ST,BURNABY,Casualty,2020,7
49.232899,-123.01415,GRANGE ST & KINGSWAY,BURNABY,Casualty,2020,7
49.229978,-122.997768,GRANGE ST & SUSSEX AVE,BURNABY,Casualty,2020,7
49.223125,-122.983089,KINGSWAY & MACPHERSON AVE,BURNABY,Casualty,2020,7
49.206755,-122.988482,MARINE DR & ROYAL OAK AVE,BURNABY,Casualty,2020,7
